config,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-09-29 23:00:00+00:00,2025-09-29 23:04:00+00:00,6713.0000,2025-09-30 03:04:00+00:00,6714.7500,time_exit,6.4018,6725.8036,6680.9911,-1.7500,-0.1367
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-02 07:00:00+00:00,2025-10-02 07:05:00+00:00,6767.7500,2025-10-02 08:22:00+00:00,6774.5804,stop,3.4152,6774.5804,6750.6741,-6.8304,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-02 13:00:00+00:00,2025-10-02 13:02:00+00:00,25169.5000,2025-10-02 13:38:00+00:00,25083.7857,target,17.1429,25203.7857,25083.7857,85.7143,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-03 07:00:00+00:00,2025-10-03 07:02:00+00:00,25179.7500,2025-10-03 11:02:00+00:00,25170.2500,time_exit,12.3080,25204.3661,25118.2098,9.5000,0.3859
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-03 10:00:00+00:00,2025-10-03 10:03:00+00:00,6786.2500,2025-10-03 11:31:00+00:00,6774.2634,target,2.3973,6791.0446,6774.2634,11.9866,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-03 12:00:00+00:00,2025-10-03 12:02:00+00:00,6774.5000,2025-10-03 13:37:00+00:00,6780.7411,stop,3.1205,6780.7411,6758.8973,-6.2411,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-03 17:00:00+00:00,2025-10-03 17:02:00+00:00,25087.2500,2025-10-03 17:52:00+00:00,24946.4241,target,28.1652,25143.5804,24946.4241,140.8259,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-03 17:00:00+00:00,2025-10-03 17:02:00+00:00,6790.5000,2025-10-03 17:52:00+00:00,6759.7634,target,6.1473,6802.7946,6759.7634,30.7366,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-03 17:00:00+00:00,2025-10-03 17:02:00+00:00,25087.2500,2025-10-03 17:52:00+00:00,24946.4241,target,28.1652,25143.5804,24946.4241,140.8259,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-06 05:00:00+00:00,2025-10-06 05:02:00+00:00,6785.0000,2025-10-06 09:02:00+00:00,6782.5000,time_exit,3.0268,6791.0536,6769.8661,2.5000,0.4130
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-06 19:00:00+00:00,2025-10-06 19:03:00+00:00,25231.0000,2025-10-06 23:03:00+00:00,25143.7500,time_exit,31.6339,25294.2679,25072.8304,87.2500,1.3791
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-09 00:00:00+00:00,2025-10-09 00:02:00+00:00,25370.5000,2025-10-09 04:02:00+00:00,25325.2500,time_exit,21.6429,25413.7857,25262.2857,45.2500,1.0454
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-09 00:00:00+00:00,2025-10-09 00:02:00+00:00,25370.5000,2025-10-09 04:02:00+00:00,25325.2500,time_exit,21.6429,25413.7857,25262.2857,45.2500,1.0454
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-09 07:00:00+00:00,2025-10-09 07:02:00+00:00,6802.0000,2025-10-09 11:02:00+00:00,6801.0000,time_exit,3.4821,6808.9643,6784.5893,1.0000,0.1436
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-14 23:00:00+00:00,2025-10-14 23:03:00+00:00,6689.7500,2025-10-15 03:03:00+00:00,6695.7500,time_exit,13.5670,6716.8839,6621.9152,-6.0000,-0.2211
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,6713.0000,2025-10-15 09:04:00+00:00,6724.5982,stop,5.7991,6724.5982,6684.0045,-11.5982,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-27 07:00:00+00:00,2025-10-27 07:02:00+00:00,6882.7500,2025-10-27 11:02:00+00:00,6888.2500,time_exit,3.2946,6889.3393,6866.2768,-5.5000,-0.8347
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-28 07:00:00+00:00,2025-10-28 07:03:00+00:00,25957.5000,2025-10-28 10:00:00+00:00,25983.9375,stop,13.2188,25983.9375,25891.4062,-26.4375,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-28 15:00:00+00:00,2025-10-28 15:04:00+00:00,6913.2500,2025-10-28 16:30:00+00:00,6923.0268,stop,4.8884,6923.0268,6888.8080,-9.7768,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-29 00:00:00+00:00,2025-10-29 00:02:00+00:00,6926.7500,2025-10-29 02:26:00+00:00,6938.0000,stop,5.6250,6938.0000,6898.6250,-11.2500,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-10-29 00:00:00+00:00,2025-10-29 00:02:00+00:00,6926.7500,2025-10-29 02:26:00+00:00,6938.0000,stop,5.6250,6938.0000,6898.6250,-11.2500,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-30 12:00:00+00:00,2025-10-30 12:02:00+00:00,26255.7500,2025-10-30 13:35:00+00:00,26041.7321,target,42.8036,26341.3571,26041.7321,214.0179,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-10-30 12:00:00+00:00,2025-10-30 12:02:00+00:00,26255.7500,2025-10-30 13:35:00+00:00,26041.7321,target,42.8036,26341.3571,26041.7321,214.0179,2.5000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-11-03 12:00:00+00:00,2025-11-03 12:02:00+00:00,6896.7500,2025-11-03 14:24:00+00:00,6907.6250,stop,5.4375,6907.6250,6869.5625,-10.8750,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-10 00:00:00+00:00,2025-11-10 00:02:00+00:00,25314.7500,2025-11-10 03:16:00+00:00,25465.9554,stop,75.6027,25465.9554,24936.7366,-151.2054,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-10 00:00:00+00:00,2025-11-10 00:02:00+00:00,25314.7500,2025-11-10 03:16:00+00:00,25465.9554,stop,75.6027,25465.9554,24936.7366,-151.2054,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-11 00:00:00+00:00,2025-11-11 00:06:00+00:00,25759.7500,2025-11-11 04:06:00+00:00,25723.5000,time_exit,38.0491,25835.8482,25569.5045,36.2500,0.4764
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-11-11 00:00:00+00:00,2025-11-11 00:06:00+00:00,6865.0000,2025-11-11 04:06:00+00:00,6858.7500,time_exit,8.6518,6882.3036,6821.7411,6.2500,0.3612
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-11 00:00:00+00:00,2025-11-11 00:06:00+00:00,25759.7500,2025-11-11 04:06:00+00:00,25723.5000,time_exit,38.0491,25835.8482,25569.5045,36.2500,0.4764
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-11-11 00:00:00+00:00,2025-11-11 00:06:00+00:00,6865.0000,2025-11-11 04:06:00+00:00,6858.7500,time_exit,8.6518,6882.3036,6821.7411,6.2500,0.3612
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-11-20 08:00:00+00:00,2025-11-20 08:03:00+00:00,6743.0000,2025-11-20 08:47:00+00:00,6754.5714,stop,5.7857,6754.5714,6714.0714,-11.5714,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-27 02:00:00+00:00,2025-11-27 02:03:00+00:00,25331.2500,2025-11-27 06:03:00+00:00,25322.0000,time_exit,28.2723,25387.7946,25189.8884,9.2500,0.1636
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-27 02:00:00+00:00,2025-11-27 02:03:00+00:00,25331.2500,2025-11-27 06:03:00+00:00,25322.0000,time_exit,28.2723,25387.7946,25189.8884,9.2500,0.1636
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-11-27 08:00:00+00:00,2025-11-27 08:05:00+00:00,6828.7500,2025-11-27 12:05:00+00:00,6829.2500,time_exit,2.7054,6834.1607,6815.2232,-0.5000,-0.0924
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-11-28 14:00:00+00:00,2025-11-28 14:03:00+00:00,25375.0000,2025-11-28 14:37:00+00:00,25405.0804,stop,15.0402,25405.0804,25299.7991,-30.0804,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-03 08:00:00+00:00,2025-12-03 08:07:00+00:00,25662.2500,2025-12-03 12:07:00+00:00,25634.0000,time_exit,14.8795,25692.0089,25587.8527,28.2500,0.9493
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-12 04:00:00+00:00,2025-12-12 04:04:00+00:00,6906.2500,2025-12-12 08:04:00+00:00,6907.5000,time_exit,6.3214,6918.8929,6874.6429,-1.2500,-0.0989
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-19 00:00:00+00:00,2025-12-19 00:04:00+00:00,25028.5000,2025-12-19 04:03:00+00:00,25080.0000,time_exit,60.1741,25148.8482,24727.6295,-51.5000,-0.4279
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-19 00:00:00+00:00,2025-12-19 00:04:00+00:00,6777.2500,2025-12-19 04:02:00+00:00,6780.5000,time_exit,13.3259,6803.9018,6710.6205,-3.2500,-0.1219
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-19 00:00:00+00:00,2025-12-19 00:04:00+00:00,25028.5000,2025-12-19 04:03:00+00:00,25080.0000,time_exit,60.1741,25148.8482,24727.6295,-51.5000,-0.4279
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-19 00:00:00+00:00,2025-12-19 00:04:00+00:00,6777.2500,2025-12-19 04:02:00+00:00,6780.5000,time_exit,13.3259,6803.9018,6710.6205,-3.2500,-0.1219
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-19 11:00:00+00:00,2025-12-19 11:03:00+00:00,25122.7500,2025-12-19 14:29:00+00:00,25135.7500,time_exit,22.1116,25166.9732,25012.1920,-13.0000,-0.2940
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-19 12:00:00+00:00,2025-12-19 12:02:00+00:00,6791.2500,2025-12-19 14:29:00+00:00,6798.0000,time_exit,5.4241,6802.0982,6764.1295,-6.7500,-0.6222
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-22 12:00:00+00:00,2025-12-22 12:02:00+00:00,25701.5000,2025-12-22 12:21:00+00:00,25730.1875,stop,14.3438,25730.1875,25629.7812,-28.6875,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-22 12:00:00+00:00,2025-12-22 12:02:00+00:00,25701.5000,2025-12-22 12:21:00+00:00,25730.1875,stop,14.3438,25730.1875,25629.7812,-28.6875,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-23 03:00:00+00:00,2025-12-23 03:03:00+00:00,6933.5000,2025-12-23 07:03:00+00:00,6924.2500,time_exit,2.9196,6939.3393,6918.9018,9.2500,1.5841
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-23 03:00:00+00:00,2025-12-23 03:03:00+00:00,6933.5000,2025-12-23 07:03:00+00:00,6924.2500,time_exit,2.9196,6939.3393,6918.9018,9.2500,1.5841
v9b_ob_standalone,ob_continuation_bearish,2025,ES.c.0,bearish,short,2025-12-23 13:00:00+00:00,2025-12-23 13:02:00+00:00,6927.0000,2025-12-23 14:31:00+00:00,6933.0536,stop,3.0268,6933.0536,6911.8661,-6.0536,-1.0000
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-24 01:00:00+00:00,2025-12-24 01:03:00+00:00,25814.7500,2025-12-24 05:03:00+00:00,25783.7500,time_exit,13.3125,25841.3750,25748.1875,31.0000,1.1643
v9b_ob_standalone,ob_continuation_bearish,2025,NQ.c.0,bearish,short,2025-12-24 01:00:00+00:00,2025-12-24 01:03:00+00:00,25814.7500,2025-12-24 05:03:00+00:00,25783.7500,time_exit,13.3125,25841.3750,25748.1875,31.0000,1.1643
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-01-05 23:00:00+00:00,2020-01-05 23:02:00+00:00,3219.2500,2020-01-06 03:02:00+00:00,3220.7500,time_exit,4.4598,3228.1696,3196.9509,-1.5000,-0.1682
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-01-05 23:00:00+00:00,2020-01-05 23:02:00+00:00,3219.2500,2020-01-06 03:02:00+00:00,3220.7500,time_exit,4.4598,3228.1696,3196.9509,-1.5000,-0.1682
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,9051.7500,2020-01-27 03:02:00+00:00,9022.7500,time_exit,22.8214,9097.3929,8937.6429,29.0000,0.6354
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,3265.7500,2020-01-27 03:02:00+00:00,3261.7500,time_exit,7.0045,3279.7589,3230.7277,4.0000,0.2855
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,9051.7500,2020-01-27 03:02:00+00:00,9022.7500,time_exit,22.8214,9097.3929,8937.6429,29.0000,0.6354
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,3265.7500,2020-01-27 03:02:00+00:00,3261.7500,time_exit,7.0045,3279.7589,3230.7277,4.0000,0.2855
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-02-17 23:00:00+00:00,2020-02-17 23:02:00+00:00,9594.0000,2020-02-17 23:54:00+00:00,9603.4821,stop,4.7411,9603.4821,9570.2946,-9.4821,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-02-23 23:00:00+00:00,2020-02-23 23:05:00+00:00,3305.5000,2020-02-24 03:05:00+00:00,3286.0000,time_exit,5.6384,3316.7768,3277.3080,19.5000,1.7292
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-02-23 23:00:00+00:00,2020-02-23 23:05:00+00:00,3305.5000,2020-02-24 03:05:00+00:00,3286.0000,time_exit,5.6384,3316.7768,3277.3080,19.5000,1.7292
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-08 22:00:00+00:00,2020-03-08 22:02:00+00:00,2872.2500,2020-03-09 02:02:00+00:00,2819.0000,time_exit,21.0536,2914.3571,2766.9821,53.2500,1.2646
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-08 22:00:00+00:00,2020-03-08 22:02:00+00:00,2872.2500,2020-03-09 02:02:00+00:00,2819.0000,time_exit,21.0536,2914.3571,2766.9821,53.2500,1.2646
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-22 22:00:00+00:00,2020-03-22 22:03:00+00:00,2180.0000,2020-03-22 23:40:00+00:00,2223.6607,stop,21.8304,2223.6607,2070.8482,-43.6607,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-22 22:00:00+00:00,2020-03-22 22:03:00+00:00,2180.0000,2020-03-22 23:40:00+00:00,2223.6607,stop,21.8304,2223.6607,2070.8482,-43.6607,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-29 22:00:00+00:00,2020-03-29 22:03:00+00:00,2467.7500,2020-03-30 02:03:00+00:00,2493.5000,time_exit,20.3839,2508.5179,2365.8304,-25.7500,-0.6316
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-03-29 22:00:00+00:00,2020-03-29 22:03:00+00:00,2467.7500,2020-03-30 02:03:00+00:00,2493.5000,time_exit,20.3839,2508.5179,2365.8304,-25.7500,-0.6316
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-04-20 22:00:00+00:00,2020-04-20 22:03:00+00:00,8720.5000,2020-04-21 02:03:00+00:00,8727.2500,time_exit,33.1607,8786.8214,8554.6964,-6.7500,-0.1018
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,8.3438,2809.4375,2751.0312,0.0000,0.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,8.3438,2809.4375,2751.0312,0.0000,0.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:42:00+00:00,2963.2768,stop,5.6384,2963.2768,2923.8080,-11.2768,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:42:00+00:00,2963.2768,stop,5.6384,2963.2768,2923.8080,-11.2768,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,19.5134,3042.0268,2905.4330,4.2500,0.1089
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,19.5134,3042.0268,2905.4330,4.2500,0.1089
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 00:15:00+00:00,3056.6339,stop,8.3170,3056.6339,2998.4152,-16.6339,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 00:15:00+00:00,3056.6339,stop,8.3170,3056.6339,2998.4152,-16.6339,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 01:14:00+00:00,3010.5268,stop,12.0134,3010.5268,2926.4330,-24.0268,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 01:14:00+00:00,3010.5268,stop,12.0134,3010.5268,2926.4330,-24.0268,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-10-25 22:00:00+00:00,2020-10-25 22:03:00+00:00,11633.2500,2020-10-26 02:03:00+00:00,11617.0000,time_exit,29.7991,11692.8482,11484.2545,16.2500,0.2727
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-10-25 22:00:00+00:00,2020-10-25 22:03:00+00:00,11633.2500,2020-10-26 02:03:00+00:00,11617.0000,time_exit,29.7991,11692.8482,11484.2545,16.2500,0.2727
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-11-01 23:00:00+00:00,2020-11-01 23:05:00+00:00,3269.2500,2020-11-02 03:05:00+00:00,3275.0000,time_exit,15.3750,3300.0000,3192.3750,-5.7500,-0.1870
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-11-01 23:00:00+00:00,2020-11-01 23:05:00+00:00,3269.2500,2020-11-02 03:05:00+00:00,3275.0000,time_exit,15.3750,3300.0000,3192.3750,-5.7500,-0.1870
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-12-20 23:00:00+00:00,2020-12-20 23:03:00+00:00,12742.5000,2020-12-21 03:03:00+00:00,12741.2500,time_exit,11.8929,12766.2857,12683.0357,1.2500,0.0526
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-12-20 23:00:00+00:00,2020-12-20 23:03:00+00:00,3711.5000,2020-12-21 03:03:00+00:00,3700.0000,time_exit,3.3348,3718.1696,3694.8259,11.5000,1.7242
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-12-20 23:00:00+00:00,2020-12-20 23:03:00+00:00,12742.5000,2020-12-21 03:03:00+00:00,12741.2500,time_exit,11.8929,12766.2857,12683.0357,1.2500,0.0526
v9c_v8a_plus_ob,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-12-20 23:00:00+00:00,2020-12-20 23:03:00+00:00,3711.5000,2020-12-21 03:03:00+00:00,3700.0000,time_exit,3.3348,3718.1696,3694.8259,11.5000,1.7242
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-03-21 22:00:00+00:00,2021-03-21 22:02:00+00:00,3888.2500,2021-03-21 23:39:00+00:00,3898.4554,stop,5.1027,3898.4554,3862.7366,-10.2054,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-03-21 22:00:00+00:00,2021-03-21 22:02:00+00:00,3888.2500,2021-03-21 23:39:00+00:00,3898.4554,stop,5.1027,3898.4554,3862.7366,-10.2054,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-04-18 22:00:00+00:00,2021-04-18 22:02:00+00:00,13988.0000,2021-04-19 02:02:00+00:00,14016.7500,time_exit,19.8214,14027.6429,13888.8929,-28.7500,-0.7252
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-04-18 22:00:00+00:00,2021-04-18 22:02:00+00:00,13988.0000,2021-04-19 02:02:00+00:00,14016.7500,time_exit,19.8214,14027.6429,13888.8929,-28.7500,-0.7252
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-05-23 22:00:00+00:00,2021-05-23 22:02:00+00:00,13381.7500,2021-05-24 01:03:00+00:00,13438.9375,stop,28.5938,13438.9375,13238.7812,-57.1875,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-05-23 22:00:00+00:00,2021-05-23 22:02:00+00:00,13381.7500,2021-05-24 01:03:00+00:00,13438.9375,stop,28.5938,13438.9375,13238.7812,-57.1875,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-06-20 22:00:00+00:00,2021-06-20 22:03:00+00:00,14030.5000,2021-06-21 02:03:00+00:00,14003.0000,time_exit,19.2188,14068.9375,13934.4062,27.5000,0.7154
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-06-20 22:00:00+00:00,2021-06-20 22:02:00+00:00,4147.7500,2021-06-21 02:02:00+00:00,4137.0000,time_exit,5.8393,4159.4286,4118.5536,10.7500,0.9205
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-06-20 22:00:00+00:00,2021-06-20 22:03:00+00:00,14030.5000,2021-06-21 02:03:00+00:00,14003.0000,time_exit,19.2188,14068.9375,13934.4062,27.5000,0.7154
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-06-20 22:00:00+00:00,2021-06-20 22:02:00+00:00,4147.7500,2021-06-21 02:02:00+00:00,4137.0000,time_exit,5.8393,4159.4286,4118.5536,10.7500,0.9205
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-09-19 22:00:00+00:00,2021-09-19 22:04:00+00:00,15298.2500,2021-09-19 23:33:00+00:00,15326.1607,stop,13.9554,15326.1607,15228.4732,-27.9107,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-09-19 22:00:00+00:00,2021-09-19 22:03:00+00:00,4413.7500,2021-09-20 02:03:00+00:00,4402.7500,time_exit,4.1384,4422.0268,4393.0580,11.0000,1.3290
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-09-19 22:00:00+00:00,2021-09-19 22:04:00+00:00,15298.2500,2021-09-19 23:33:00+00:00,15326.1607,stop,13.9554,15326.1607,15228.4732,-27.9107,-1.0000
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-09-19 22:00:00+00:00,2021-09-19 22:03:00+00:00,4413.7500,2021-09-20 02:03:00+00:00,4402.7500,time_exit,4.1384,4422.0268,4393.0580,11.0000,1.3290
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-11-07 23:00:00+00:00,2021-11-07 23:02:00+00:00,16296.2500,2021-11-08 03:02:00+00:00,16284.0000,time_exit,30.3080,16356.8661,16144.7098,12.2500,0.2021
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,NQ.c.0,gap_down,short,2021-11-07 23:00:00+00:00,2021-11-07 23:02:00+00:00,16296.2500,2021-11-08 03:02:00+00:00,16284.0000,time_exit,30.3080,16356.8661,16144.7098,12.2500,0.2021
v9c_v8a_plus_ob,ogap_gap_down_rejection,2021,ES.c.0,gap_down,short,2021-12-19 23:00:00+00:00,2021-12-19 23:04:00+00:00,4617.0000,2021-12-20 00:02:00+00:00,4577.0223,target,7.9955,4632.9911,4577.0223,39.9777,2.5000
