fold_test_year,feature,gain
2020,liqgeom.distance_pts_any_source_same_primary_high_fresh_below,5.768094539642334
2020,obgeom.range_width_pts_any_symbol_bearish_fresh_above,5.576119899749756
2020,obgeom.range_width_pts_any_symbol_bullish_invalidated_above,5.452297210693359
2020,obgeom.range_width_pts_same_primary_bearish_body_filled_below,5.089377403259277
2020,fvggeom.n_any_symbol_any_side_untouched_within_25pts,5.012692451477051
2020,liqgeom.distance_pts_swing_any_symbol_high_fresh_below,4.852231979370117
2020,fvggeom.age_min_any_symbol_bullish_fully_filled_above,4.769390106201172
2020,xctx.n_psp_side_bearish_4h,4.696905136108398
2020,obgeom.age_min_same_primary_bullish_invalidated_above,4.656213760375977
2020,fvggeom.distance_pts_any_symbol_any_side_untouched_above,4.5201544761657715
2020,xctx.minutes_since_last_fvp_side_buying_24h,4.491443157196045
2020,fvggeom.age_min_same_primary_bullish_closed_through_below,4.473361968994141
2020,xctx.n_fvg_side_bullish_7d,4.171517372131348
2020,ts.hour_of_day_utc,4.151298522949219
2020,obgeom.distance_pts_any_symbol_bearish_body_filled_below,4.146642684936523
2020,liqgeom.distance_pts_swing_same_primary_any_side_horizon_expired_below,4.009315490722656
2020,fvggeom.distance_pts_any_symbol_any_side_mid_filled_above,3.874124526977539
2020,obgeom.n_same_primary_bearish_invalidated_within_10pts,3.8167247772216797
2020,liqgeom.distance_pts_swing_any_symbol_low_fresh_above,3.7132205963134766
2020,liqgeom.age_min_eql_same_primary_high_horizon_expired_below,3.5614547729492188
2020,fvggeom.n_any_symbol_any_side_untouched_within_50pts,3.351146697998047
2020,obgeom.age_min_any_symbol_bullish_body_filled_below,3.1324920654296875
2020,xctx.minutes_since_last_fvg_side_bullish_4h,3.1246185302734375
2020,xctx.n_psp_side_bullish_7d,2.8957290649414062
2020,xctx.n_ogap_side_gap_down_7d,2.7800331115722656
2020,liqgeom.age_min_eql_any_symbol_any_side_horizon_expired_below,2.4487953186035156
2020,liqgeom.distance_pts_eql_any_symbol_high_fresh_above,2.258340835571289
2020,xctx.minutes_since_last_psp_same_primary_7d,2.1071243286132812
2020,fvggeom.age_min_any_symbol_bullish_closed_through_below,2.076702117919922
2020,liqgeom.age_min_any_source_any_symbol_low_fresh_above,1.8703994750976562
2020,xctx.n_eql_24h,1.8204498291015625
2020,xctx.n_vp_side_balanced_24h,1.6192970275878906
2020,obgeom.body_width_pts_any_symbol_bullish_body_filled_above,1.4673395156860352
2020,xctx.n_ob_4h,1.3073844909667969
2020,xctx.minutes_since_last_vp_side_buying_7d,1.002777099609375
2020,xctx.n_smt_7d,0.7857284545898438
2020,xctx.has_orb_4h,0.7165145874023438
2020,obgeom.range_width_pts_same_primary_bullish_body_filled_below,0.5558357238769531
2021,regime.minutes_since_last_same_primary_london_itr,261.9361267089844
2021,regime.minutes_since_last_any_symbol_london_itr,184.4669647216797
2021,xctx.minutes_since_last_tp_24h,105.93382263183594
2021,xctx.minutes_since_last_ogap_24h,98.5728759765625
2021,xctx.minutes_since_last_ogap_7d,81.45111846923828
2021,sweep.ctx.day_of_week_et,62.25593566894531
2021,regime.minutes_since_last_same_primary_weekly_itr,54.93193817138672
2021,fvggeom.n_same_primary_bullish_fully_filled_within_50pts,37.454383850097656
2021,xctx.minutes_since_last_ogap_side_gap_down_7d,36.85805130004883
2021,fvggeom.age_min_same_primary_bearish_untouched_below,35.556190490722656
2021,xctx.minutes_since_last_fvg_same_primary_4h,32.06582260131836
2021,xctx.minutes_since_last_fvg_same_primary_1h,29.815622329711914
2021,regime.minutes_since_last_any_symbol_ny_itr,29.699871063232422
2021,liqgeom.spread_pts_any_source_same_primary_any_side_wick_taken_above,28.849346160888672
2021,obgeom.body_width_pts_any_symbol_any_side_fresh_below,28.62032699584961
2021,xctx.minutes_since_last_fvg_4h,27.668901443481445
2021,liqgeom.age_min_eql_same_primary_any_side_horizon_expired_below,26.333805084228516
2021,fvggeom.distance_pts_any_symbol_bullish_fully_filled_below,25.962825775146484
2021,xctx.minutes_since_last_ob_side_bullish_7d,25.580371856689453
2021,xctx.minutes_since_last_itr_side_bullish_24h,25.43161964416504
2021,regime.minutes_since_last_same_primary_ny_itr,25.27801513671875
2021,xctx.minutes_since_last_vp_side_balanced_24h,24.8276424407959
2021,xctx.n_macro_side_high_24h,24.796113967895508
2021,liqgeom.spread_pts_eql_any_symbol_low_close_taken_below,24.672874450683594
2021,regime.minutes_since_last_any_symbol_weekly_itr,24.659423828125
2021,obgeom.range_width_pts_any_symbol_bullish_invalidated_inside,24.582748413085938
2021,liqgeom.n_eql_any_symbol_any_side_fresh_within_100pts,24.366331100463867
2021,xctx.n_psp_side_bullish_24h,23.890491485595703
2021,sweep.hour_of_day_utc,23.863079071044922
2021,regime.last_range_pts_any_symbol_ny_itr,23.342266082763672
2021,xctx.n_swing_side_low_7d,23.323877334594727
2021,liqgeom.age_min_eql_same_primary_any_side_fresh_above,23.150697708129883
2021,fvggeom.n_any_symbol_bullish_fully_filled_within_50pts,23.150279998779297
2021,xctx.minutes_since_last_fvg_1h,23.08392906188965
2021,fvggeom.distance_pts_any_symbol_bearish_untouched_below,22.84052276611328
2021,xctx.n_swing_24h,22.71601104736328
2021,xctx.minutes_since_last_orb_side_bullish_24h,22.307636260986328
2021,obgeom.body_width_pts_any_symbol_any_side_body_touched_above,22.02385711669922
2021,xctx.minutes_since_last_vp_side_buying_24h,21.762592315673828
2021,xctx.minutes_since_last_disp_side_bearish_7d,21.618173599243164
2021,liqgeom.age_min_swing_any_symbol_high_wick_taken_below,21.579984664916992
2021,fvggeom.distance_pts_same_primary_bearish_untouched_below,21.496829986572266
2021,obgeom.age_min_same_primary_any_side_invalidated_inside,21.483203887939453
2021,obgeom.body_width_pts_any_symbol_bearish_body_filled_above,21.470552444458008
2021,xctx.minutes_since_last_fvg_24h,21.191387176513672
2021,xctx.minutes_since_last_orb_side_bullish_4h,21.189292907714844
2021,xctx.minutes_since_last_vp_side_balanced_4h,21.11370277404785
2021,xctx.n_ogap_side_gap_up_24h,21.056509017944336
2021,fvggeom.n_any_symbol_any_side_tapped_within_50pts,20.929506301879883
2021,regime.minutes_since_last_same_primary_daily_itr,20.914506912231445
2021,xctx.total_events_1h,20.44952964782715
2021,fvggeom.width_pts_same_primary_bullish_untouched_below,20.414426803588867
2021,liqgeom.age_min_eql_any_symbol_high_wick_taken_above,20.325294494628906
2021,liqgeom.age_min_swing_same_primary_high_fresh_below,20.185630798339844
2021,xctx.minutes_since_last_tp_side_bearish_7d,20.122608184814453
2021,xctx.n_swing_4h,19.776826858520508
2021,fvggeom.distance_pts_any_symbol_any_side_closed_through_above,19.774158477783203
2021,xctx.minutes_since_last_fvg_side_bearish_1h,19.682634353637695
2021,liqgeom.age_min_eql_same_primary_high_fresh_above,19.58530616760254
2021,xctx.n_fvg_1h,19.434858322143555
2021,xctx.has_disp_side_bearish_1h,19.212404251098633
2021,xctx.minutes_since_last_ft_side_bearish_7d,19.20064353942871
2021,liqgeom.age_min_any_source_any_symbol_low_horizon_expired_below,19.143827438354492
2021,liqgeom.age_min_eql_any_symbol_high_fresh_above,19.077678680419922
2021,regime.last_direction_bullish_any_symbol_ny_itr,19.07587432861328
