fold_test_year,feature,gain
2020,obgeom.range_width_pts_same_primary_any_side_body_touched_below,5.649895668029785
2020,xctx.total_same_primary_events_4h,5.513071060180664
2020,obgeom.body_width_pts_same_primary_bullish_invalidated_inside,5.396282196044922
2020,liqgeom.distance_pts_swing_any_symbol_high_fresh_above,5.326952934265137
2020,liqgeom.age_min_eql_any_symbol_any_side_close_taken_below,5.262214660644531
2020,liqgeom.spread_pts_eql_any_symbol_any_side_close_taken_above,5.177947998046875
2020,xctx.minutes_since_last_orb_side_bearish_24h,5.020729064941406
2020,fvggeom.age_min_same_primary_bullish_closed_through_inside,4.902641296386719
2020,liqgeom.spread_pts_eql_same_primary_low_close_taken_below,4.8464555740356445
2020,obgeom.age_min_any_symbol_bullish_invalidated_inside,4.832128524780273
2020,fvggeom.age_min_same_primary_bullish_closed_through_above,4.756904602050781
2020,obgeom.distance_pts_same_primary_bullish_fresh_below,4.461050033569336
2020,xctx.minutes_since_last_macro_side_high_24h,4.438066482543945
2020,liqgeom.spread_pts_eql_same_primary_low_fresh_below,4.416413307189941
2020,fvggeom.width_pts_same_primary_any_side_mid_filled_below,4.369165420532227
2020,regime.last_range_pts_any_symbol_weekly_itr,4.286424160003662
2020,liqgeom.distance_pts_eql_same_primary_any_side_wick_taken_above,4.173152923583984
2020,regime.last_range_pts_any_symbol_asia_itr,3.6689887046813965
2020,fvggeom.age_min_any_symbol_any_side_closed_through_below,3.6578521728515625
2020,obgeom.range_width_pts_any_symbol_bullish_invalidated_inside,3.442387580871582
2020,fvggeom.distance_pts_any_symbol_bullish_tapped_below,3.1102867126464844
2020,obgeom.age_min_same_primary_any_side_invalidated_inside,2.998218536376953
2020,xctx.minutes_since_last_ogap_same_primary_24h,2.94390869140625
2020,obgeom.body_width_pts_same_primary_bullish_body_touched_below,2.7846431732177734
2020,liqgeom.age_min_eql_any_symbol_any_side_horizon_expired_above,2.743457794189453
2020,fvggeom.age_min_any_symbol_any_side_untouched_above,2.629730224609375
2020,liqgeom.distance_pts_eql_same_primary_low_wick_taken_below,2.0801849365234375
2020,liqgeom.age_min_any_source_same_primary_high_wick_taken_below,2.0755081176757812
2020,fvggeom.width_pts_any_symbol_bullish_tapped_above,1.8661117553710938
2020,liqgeom.age_min_swing_same_primary_high_wick_taken_above,1.7801971435546875
2020,xctx.has_macro_side_high_4h,1.3279495239257812
2020,fvggeom.age_min_any_symbol_any_side_mid_filled_above,1.3089714050292969
2020,liqgeom.age_min_swing_any_symbol_any_side_horizon_expired_above,1.2701301574707031
2020,xctx.minutes_since_last_eql_side_low_7d,1.120758056640625
2020,fvggeom.distance_pts_same_primary_any_side_tapped_below,1.0964736938476562
2020,xctx.minutes_since_last_itr_side_bullish_24h,0.8957443237304688
2020,xctx.n_fvg_1h,0.6011199951171875
2020,fvggeom.age_min_any_symbol_any_side_tapped_below,0.496734619140625
2020,fvggeom.distance_pts_any_symbol_any_side_mid_filled_above,0.2810821533203125
2020,xctx.minutes_since_last_ogap_7d,0.18247222900390625
2020,liqgeom.age_min_swing_same_primary_high_wick_taken_below,0.12225341796875
2020,obgeom.age_min_same_primary_any_side_invalidated_above,0.1168670654296875
2020,regime.n_compression_7d_any_symbol_london_itr,0.0062713623046875
2021,xctx.minutes_since_last_ogap_same_primary_7d,178.95436096191406
2021,sweep.day_of_week,163.00343322753906
2021,regime.minutes_since_last_any_symbol_weekly_itr,162.34603881835938
2021,regime.minutes_since_last_same_primary_weekly_itr,111.3941421508789
2021,sweep.ed.mode_ny_high_1h,81.28570556640625
2021,ts.day_of_week,61.89055633544922
2021,sweep.event_type_ny_high_1h,59.36417007446289
2021,xctx.minutes_since_last_orb_24h,52.18914794921875
2021,sweep.ctx.day_of_week_et,48.28166198730469
2021,sweep.ed.swept_reference.prior_period_label_globex_day,47.85242462158203
2021,sweep.ed.mode_asia_high_1h,39.24659729003906
2021,sweep.hour_of_day_utc,38.966896057128906
2021,sweep.ctx.tracking_timeframe_1h,38.625823974609375
2021,sweep.ed.ref_type_pdh,38.41860580444336
