fold_test_year,feature,gain
2020,liqgeom.age_min_any_source_same_primary_high_fresh_below,10.025918006896973
2020,obgeom.body_width_pts_same_primary_bullish_invalidated_above,10.00186538696289
2020,liqgeom.age_min_any_source_same_primary_low_wick_taken_below,9.995722770690918
2020,liqgeom.age_min_eql_same_primary_low_close_taken_below,9.960746765136719
2020,xctx.n_vp_side_balanced_24h,9.94588565826416
2020,obgeom.age_min_any_symbol_any_side_fresh_below,9.941740989685059
2020,liqgeom.spread_pts_eql_any_symbol_any_side_horizon_expired_above,9.719979286193848
2020,liqgeom.spread_pts_eql_any_symbol_high_fresh_above,9.668375015258789
2020,xctx.n_fvp_side_selling_7d,9.485614776611328
2020,liqgeom.age_min_swing_any_symbol_any_side_wick_taken_above,9.481955528259277
2020,xctx.minutes_since_last_fvp_side_buying_24h,9.465761184692383
2020,obgeom.age_min_any_symbol_bearish_body_filled_below,9.415006637573242
2020,xctx.minutes_since_last_orb_side_bearish_4h,9.230764389038086
2020,xctx.minutes_since_last_ob_side_bearish_24h,9.187775611877441
2020,xctx.minutes_since_last_macro_24h,9.164777755737305
2020,regime.n_expansion_7d_same_primary_ny_itr,9.085227966308594
2020,regime.last_close_location_same_primary_any_itr,9.070630073547363
2020,xctx.minutes_since_last_disp_side_bearish_7d,9.059978485107422
2020,obgeom.distance_pts_same_primary_any_side_body_filled_below,9.043158531188965
2020,fvggeom.distance_pts_any_symbol_any_side_mid_filled_above,8.94023323059082
2020,fvggeom.age_min_any_symbol_bullish_closed_through_inside,8.846663475036621
2020,obgeom.body_width_pts_any_symbol_any_side_invalidated_inside,8.830142974853516
2020,obgeom.age_min_any_symbol_any_side_invalidated_above,8.80550765991211
2020,liqgeom.age_min_any_source_same_primary_high_wick_taken_above,8.777894020080566
2020,xctx.minutes_since_last_smt_side_low_7d,8.7120943069458
2020,xctx.has_itr_side_doji_7d,8.675134658813477
2020,xctx.minutes_since_last_swing_4h,8.553686141967773
2020,obgeom.age_min_same_primary_bullish_invalidated_above,8.382789611816406
2020,xctx.minutes_since_last_ft_side_doji_7d,8.256051063537598
2020,liqgeom.age_min_eql_any_symbol_high_close_taken_above,8.237235069274902
2020,obgeom.body_width_pts_same_primary_any_side_body_filled_below,8.171855926513672
2020,liqgeom.distance_pts_any_source_same_primary_high_wick_taken_above,8.165447235107422
2020,xctx.n_ogap_side_gap_down_7d,8.078174591064453
2020,xctx.minutes_since_last_macro_side_medium_24h,7.962167739868164
2020,obgeom.age_min_same_primary_bullish_invalidated_below,7.792810440063477
2020,liqgeom.spread_pts_eql_same_primary_low_close_taken_below,7.7754974365234375
2020,obgeom.age_min_any_symbol_any_side_body_filled_below,7.702359199523926
2020,obgeom.age_min_any_symbol_bullish_invalidated_inside,7.642587184906006
2020,obgeom.body_width_pts_any_symbol_bullish_invalidated_inside,7.504796028137207
2020,liqgeom.age_min_swing_any_symbol_high_horizon_expired_above,7.463610649108887
2020,obgeom.distance_pts_any_symbol_bullish_fresh_below,7.372900009155273
2020,xctx.n_orb_24h,7.313201904296875
2020,obgeom.age_min_any_symbol_bearish_body_touched_above,7.297767639160156
2020,obgeom.age_min_any_symbol_bearish_fresh_above,7.287631988525391
2020,liqgeom.distance_pts_swing_same_primary_any_side_wick_taken_below,7.253448486328125
2020,xctx.n_fvg_24h,7.208473205566406
2020,xctx.minutes_since_last_disp_24h,7.1381025314331055
2020,fvggeom.age_min_same_primary_any_side_untouched_above,7.133466720581055
2020,fvggeom.width_pts_same_primary_bearish_untouched_above,7.102808952331543
2020,fvggeom.age_min_any_symbol_any_side_untouched_below,7.061616897583008
2020,obgeom.range_width_pts_same_primary_bullish_invalidated_inside,6.98853874206543
2020,liqgeom.spread_pts_eql_any_symbol_low_horizon_expired_above,6.972299575805664
2020,liqgeom.age_min_eql_any_symbol_any_side_horizon_expired_below,6.914594650268555
2020,regime.minutes_since_last_same_primary_daily_itr,6.834691047668457
2020,obgeom.range_width_pts_any_symbol_bullish_invalidated_inside,6.740107536315918
2020,xctx.minutes_since_last_ogap_24h,6.631716728210449
2020,xctx.n_fvp_side_buying_7d,6.414560317993164
2020,obgeom.n_same_primary_bearish_invalidated_within_10pts,6.385290145874023
2020,xctx.minutes_since_last_ogap_same_primary_7d,6.331562042236328
2020,liqgeom.n_members_eql_any_symbol_any_side_fresh_below,6.310868263244629
2020,obgeom.body_width_pts_any_symbol_any_side_invalidated_above,6.245054721832275
